id,product_name,type,rating,num_words,stop_%,meaning_%,proper_noun_%,noun_%,pronoun_%,verb_%,adverb_%,adjective_%,wh-word_%,missspelled_%
94,mr. coffee 4-cup ste,review,5.0,141,0.48936170212765956,0.5106382978723404,0.0,0.14184397163120568,0.028368794326241134,0.1773049645390071,0.0425531914893617,0.09219858156028368,0.0070921985815602835,0.3971631205673759
94,mr. coffee 4-cup ste,title,5.0,3,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
95,mr. coffee 4-cup ste,review,4.0,91,0.4725274725274725,0.5274725274725275,0.0,0.17582417582417584,0.04395604395604396,0.15384615384615385,0.12087912087912088,0.08791208791208792,0.01098901098901099,0.4725274725274725
95,mr. coffee 4-cup ste,title,4.0,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
96,mr. coffee 4-cup ste,review,4.0,136,0.4485294117647059,0.5514705882352942,0.0,0.18382352941176472,0.022058823529411766,0.18382352941176472,0.014705882352941176,0.058823529411764705,0.014705882352941176,0.45588235294117646
96,mr. coffee 4-cup ste,title,4.0,3,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
97,mr. coffee 4-cup ste,review,5.0,247,0.46963562753036436,0.5303643724696356,0.0,0.14979757085020243,0.016194331983805668,0.14979757085020243,0.06477732793522267,0.0931174089068826,0.008097165991902834,0.41295546558704455
97,mr. coffee 4-cup ste,title,5.0,3,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
98,mr. coffee 4-cup ste,review,4.0,524,0.5362595419847328,0.4637404580152672,0.0,0.10305343511450382,0.02099236641221374,0.13740458015267176,0.04580152671755725,0.05534351145038168,0.009541984732824428,0.31679389312977096
98,mr. coffee 4-cup ste,title,4.0,5,0.4,0.6,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.6
99,mr. coffee 4-cup ste,review,4.0,922,0.447939262472885,0.5520607375271149,0.0,0.11713665943600868,0.007592190889370932,0.09544468546637744,0.0368763557483731,0.05856832971800434,0.005422993492407809,0.2668112798264642
99,mr. coffee 4-cup ste,title,4.0,5,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0
100,mr. coffee 4-cup ste,review,5.0,64,0.46875,0.53125,0.0,0.234375,0.046875,0.140625,0.078125,0.046875,0.046875,0.578125
100,mr. coffee 4-cup ste,title,5.0,8,0.25,0.75,0.0,0.625,0.0,0.0,0.0,0.125,0.0,0.875
101,mr. coffee 4-cup ste,review,4.0,93,0.5053763440860215,0.4946236559139785,0.0,0.17204301075268819,0.03225806451612903,0.12903225806451613,0.07526881720430108,0.06451612903225806,0.021505376344086023,0.43010752688172044
101,mr. coffee 4-cup ste,title,4.0,5,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0
102,mr. coffee 4-cup ste,review,4.0,344,0.5203488372093024,0.4796511627906977,0.0,0.11627906976744186,0.00872093023255814,0.11627906976744186,0.05232558139534884,0.06976744186046512,0.014534883720930232,0.3081395348837209
102,mr. coffee 4-cup ste,title,4.0,4,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.75
103,mr. coffee 4-cup ste,review,5.0,303,0.40594059405940597,0.594059405940594,0.0,0.18151815181518152,0.0231023102310231,0.10231023102310231,0.039603960396039604,0.0891089108910891,0.013201320132013201,0.40264026402640263
103,mr. coffee 4-cup ste,title,5.0,7,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714
104,mr. coffee 4-cup ste,review,4.0,115,0.4260869565217391,0.5739130434782609,0.0,0.17391304347826086,0.017391304347826087,0.12173913043478261,0.06956521739130435,0.14782608695652175,0.0,0.46956521739130436
104,mr. coffee 4-cup ste,title,4.0,12,0.3333333333333333,0.6666666666666666,0.0,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.75
105,mr. coffee 4-cup ste,review,5.0,96,0.4583333333333333,0.5416666666666666,0.0,0.2604166666666667,0.041666666666666664,0.10416666666666667,0.03125,0.08333333333333333,0.010416666666666666,0.5104166666666666
105,mr. coffee 4-cup ste,title,5.0,18,0.3333333333333333,0.6666666666666666,0.0,0.4444444444444444,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.7222222222222222
106,mr. coffee 4-cup ste,review,5.0,121,0.4793388429752066,0.5206611570247934,0.0,0.11570247933884298,0.024793388429752067,0.1652892561983471,0.08264462809917356,0.10743801652892562,0.008264462809917356,0.4628099173553719
106,mr. coffee 4-cup ste,title,5.0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
107,mr. coffee 4-cup ste,review,4.0,55,0.4727272727272727,0.5272727272727272,0.0,0.18181818181818182,0.07272727272727272,0.23636363636363636,0.03636363636363636,0.07272727272727272,0.0,0.6
107,mr. coffee 4-cup ste,title,4.0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
108,mr. coffee 4-cup ste,review,5.0,93,0.4731182795698925,0.5268817204301075,0.0,0.1935483870967742,0.03225806451612903,0.15053763440860216,0.11827956989247312,0.07526881720430108,0.010752688172043012,0.5268817204301075
108,mr. coffee 4-cup ste,title,5.0,4,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75
109,mr. coffee 4-cup ste,review,5.0,46,0.45652173913043476,0.5434782608695652,0.0,0.15217391304347827,0.043478260869565216,0.2608695652173913,0.10869565217391304,0.043478260869565216,0.021739130434782608,0.5217391304347826
109,mr. coffee 4-cup ste,title,5.0,17,0.4117647058823529,0.5882352941176471,0.0,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.5294117647058824
110,mr. coffee 4-cup ste,review,4.0,306,0.49673202614379086,0.5032679738562091,0.0,0.10130718954248366,0.026143790849673203,0.1568627450980392,0.06535947712418301,0.0718954248366013,0.013071895424836602,0.3562091503267974
110,mr. coffee 4-cup ste,title,4.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0
111,mr. coffee 4-cup ste,review,5.0,156,0.5448717948717948,0.4551282051282051,0.0,0.10897435897435898,0.02564102564102564,0.1346153846153846,0.09615384615384616,0.08333333333333333,0.00641025641025641,0.3717948717948718
111,mr. coffee 4-cup ste,title,5.0,6,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
112,mr. coffee 4-cup ste,review,5.0,120,0.475,0.525,0.0,0.11666666666666667,0.041666666666666664,0.2,0.06666666666666667,0.08333333333333333,0.0,0.45
112,mr. coffee 4-cup ste,title,5.0,6,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
113,mr. coffee 4-cup ste,review,5.0,201,0.4527363184079602,0.5472636815920398,0.0,0.1691542288557214,0.014925373134328358,0.15422885572139303,0.05970149253731343,0.06965174129353234,0.014925373134328358,0.417910447761194
113,mr. coffee 4-cup ste,title,5.0,3,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
114,mr. coffee 4-cup ste,review,4.0,184,0.4945652173913043,0.5054347826086957,0.0,0.17391304347826086,0.021739130434782608,0.13043478260869565,0.03804347826086957,0.07065217391304347,0.010869565217391304,0.4076086956521739
114,mr. coffee 4-cup ste,title,4.0,4,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.75
115,mr. coffee 4-cup ste,review,5.0,26,0.5,0.5,0.0,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.5384615384615384
115,mr. coffee 4-cup ste,title,5.0,7,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855
116,mr. coffee 4-cup ste,review,5.0,140,0.4785714285714286,0.5214285714285715,0.0,0.20714285714285716,0.02142857142857143,0.15714285714285714,0.07857142857142857,0.07857142857142857,0.0,0.45714285714285713
116,mr. coffee 4-cup ste,title,5.0,9,0.2222222222222222,0.7777777777777778,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666
117,mr. coffee 4-cup ste,review,5.0,168,0.4642857142857143,0.5357142857142857,0.0,0.16666666666666666,0.017857142857142856,0.15476190476190477,0.041666666666666664,0.07142857142857142,0.005952380952380952,0.4107142857142857
117,mr. coffee 4-cup ste,title,5.0,8,0.75,0.25,0.0,0.0,0.25,0.375,0.125,0.0,0.125,0.5
118,mr. coffee 4-cup ste,review,4.0,133,0.42857142857142855,0.5714285714285714,0.0,0.21804511278195488,0.03759398496240601,0.13533834586466165,0.06766917293233082,0.09774436090225563,0.0,0.49624060150375937
